ID,Dex,Time,Taker,Taker Address,Taker Amount,Taker Token,Maker,Maker Address,Maker Amount,Maker Token,Tx,Create TS
12,Uniswap,5h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,14,WETH,🏦 🤖 Uniswap v3 Pool: USDC-WETH,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"30,814",USDC,,2021-06-29 20:19:23
13,SushiSwap,5h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,8.89,WETH,🏦 🤖 Sushiswap Pool: COMP-WETH,0xc00e94cb662c3520282e6f5717214004a7f26888,60,COMP,,2021-06-29 20:19:23
14,Uniswap,5h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"22,144",MATIC,🏦 🤖 Uniswap v3 Pool: MATIC-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,12,WETH,,2021-06-29 20:19:23
15,Uniswap,5h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,.3101,YFI,🏦 🤖 Uniswap v3 Pool: YFI-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4.73,WETH,,2021-06-29 20:19:23
16,SushiSwap,7h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"134,581",DAI,🏦 🤖 Sushiswap Pool: DAI-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,61,WETH,,2021-06-29 20:19:23
17,Uniswap,7h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"34,202",USDC,🏦 🤖 Uniswap v3 Pool: USDC-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,15,WETH,,2021-06-29 20:19:23
18,Uniswap,7h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,6.94,WETH,🏦 🤖 Uniswap v3 Pool: MATIC-WETH,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,"12,392",MATIC,,2021-06-29 20:19:23
19,Uniswap,7h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,5.25,WETH,🏦 🤖 Uniswap v2 Pool: RAMP-WETH,0x33d0568941c0c64ff7e0fb4fba0b11bd37deed9f,"65,847",RAMP,,2021-06-29 20:19:23
20,Uniswap,8h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,12,WETH,🏦 🤖 Uniswap v3 Pool: MATIC-WETH,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,"21,896",MATIC,,2021-06-29 20:19:23
21,Uniswap,9h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"49,986",USDC,🏦 🤖 Uniswap v2 Pool: USDC-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,23,WETH,,2021-06-29 20:19:23
22,Uniswap,10h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,6.75,WETH,🏦 🤖 Uniswap v3 Pool: MATIC-WETH,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,"12,566",MATIC,,2021-06-29 20:19:23
23,Uniswap,10h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,49,WETH,🏦 🤖 Uniswap v2 Pool: USDC-WETH,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"105,167",USDC,,2021-06-29 20:19:23
24,Uniswap,10h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,6.12,WETH,🏦 🤖 Uniswap v3 Pool: MATIC-WETH,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,"11,436",MATIC,,2021-06-29 20:19:23
25,Uniswap,11h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,.4628,YFI,🏦 🤖 Uniswap v3 Pool: YFI-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,7.05,WETH,,2021-06-29 20:19:23
26,Uniswap,13h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,15,WETH,🏦 🤖 Uniswap v3 Pool: USDC-WETH,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"30,953",USDC,,2021-06-29 20:19:23
27,Uniswap,13h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,7.29,WETH,🏦 🤖 Uniswap v3 Pool: YFI-WETH,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,.4779,YFI,,2021-06-29 20:19:23
28,SushiSwap,13h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,6.8,WETH,🏦 🤖 Sushiswap Pool: COMP-WETH,0xc00e94cb662c3520282e6f5717214004a7f26888,45,COMP,,2021-06-29 20:19:23
0,Uniswap,2h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"49,751",USDC,🏦 🤖 Uniswap v2 Pool: USDC-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,22,WETH,,2021-06-29 20:50:02
1,SushiSwap,2h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,36,COMP,🏦 🤖 Sushiswap Pool: COMP-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5.02,WETH,,2021-06-29 20:50:02
2,Uniswap,2h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,33,COMP,🏦 🤖 Uniswap v2 Pool: COMP-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4.68,WETH,,2021-06-29 20:50:02
3,Uniswap,2h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"31,248",USDC,🏦 🤖 Uniswap v3 Pool: USDC-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14,WETH,,2021-06-29 20:50:02
4,0x,2h ago,Dex Trader,0x209f045ec63fd2befe0396a61a98712499d24d97,"3,496",DAI,🤓 🤖 Wintermute,0xdac17f958d2ee523a2206206994597c13d831ec7,"3,497",USDT,,2021-06-29 20:50:02
5,SushiSwap,3h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,35,COMP,🏦 🤖 Sushiswap Pool: COMP-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4.9,WETH,,2021-06-29 20:50:02
6,SushiSwap,3h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,44,COMP,🏦 🤖 Sushiswap Pool: COMP-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,6.21,WETH,,2021-06-29 20:50:02
7,Uniswap,3h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"22,213",MATIC,🏦 🤖 Uniswap v3 Pool: MATIC-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,12,WETH,,2021-06-29 20:50:02
8,SushiSwap,3h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"3,174",SRM,🏦 🤖 Sushiswap Pool: SRM-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4.72,WETH,,2021-06-29 20:50:02
9,SushiSwap,3h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,36,COMP,🏦 🤖 Sushiswap Pool: COMP-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5.23,WETH,,2021-06-29 20:50:02
10,Uniswap,4h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"12,050",USDC,🏦 🤖 Uniswap v3 Pool: USDC-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5.41,WETH,,2021-06-29 20:50:02
11,Uniswap,4h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"18,641",MATIC,🏦 🤖 Uniswap v3 Pool: MATIC-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,10,WETH,,2021-06-29 20:50:02
12,Uniswap,5h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,14,WETH,🏦 🤖 Uniswap v3 Pool: USDC-WETH,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"30,814",USDC,,2021-06-29 20:50:02
13,SushiSwap,6h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,8.89,WETH,🏦 🤖 Sushiswap Pool: COMP-WETH,0xc00e94cb662c3520282e6f5717214004a7f26888,60,COMP,,2021-06-29 20:50:02
14,Uniswap,6h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"22,144",MATIC,🏦 🤖 Uniswap v3 Pool: MATIC-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,12,WETH,,2021-06-29 20:50:02
15,Uniswap,6h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,.3101,YFI,🏦 🤖 Uniswap v3 Pool: YFI-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4.73,WETH,,2021-06-29 20:50:02
16,SushiSwap,7h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"134,581",DAI,🏦 🤖 Sushiswap Pool: DAI-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,61,WETH,,2021-06-29 20:50:02
17,Uniswap,7h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"34,202",USDC,🏦 🤖 Uniswap v3 Pool: USDC-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,15,WETH,,2021-06-29 20:50:02
18,Uniswap,7h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,6.94,WETH,🏦 🤖 Uniswap v3 Pool: MATIC-WETH,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,"12,392",MATIC,,2021-06-29 20:50:02
19,Uniswap,8h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,5.25,WETH,🏦 🤖 Uniswap v2 Pool: RAMP-WETH,0x33d0568941c0c64ff7e0fb4fba0b11bd37deed9f,"65,847",RAMP,,2021-06-29 20:50:02
20,Uniswap,9h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,12,WETH,🏦 🤖 Uniswap v3 Pool: MATIC-WETH,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,"21,896",MATIC,,2021-06-29 20:50:02
21,Uniswap,10h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"49,986",USDC,🏦 🤖 Uniswap v2 Pool: USDC-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,23,WETH,,2021-06-29 20:50:02
22,Uniswap,10h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,6.75,WETH,🏦 🤖 Uniswap v3 Pool: MATIC-WETH,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,"12,566",MATIC,,2021-06-29 20:50:02
23,Uniswap,11h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,49,WETH,🏦 🤖 Uniswap v2 Pool: USDC-WETH,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"105,167",USDC,,2021-06-29 20:50:02
24,Uniswap,11h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,6.12,WETH,🏦 🤖 Uniswap v3 Pool: MATIC-WETH,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,"11,436",MATIC,,2021-06-29 20:50:02
25,Uniswap,12h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,.4628,YFI,🏦 🤖 Uniswap v3 Pool: YFI-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,7.05,WETH,,2021-06-29 20:50:02
26,Uniswap,13h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,15,WETH,🏦 🤖 Uniswap v3 Pool: USDC-WETH,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"30,953",USDC,,2021-06-29 20:50:02
27,Uniswap,13h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,7.29,WETH,🏦 🤖 Uniswap v3 Pool: YFI-WETH,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,.4779,YFI,,2021-06-29 20:50:02
28,SushiSwap,13h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,6.8,WETH,🏦 🤖 Sushiswap Pool: COMP-WETH,0xc00e94cb662c3520282e6f5717214004a7f26888,45,COMP,,2021-06-29 20:50:02
0,Uniswap,53m ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,5.67,WETH,🏦 🤖 Uniswap v3 Pool: MATIC-WETH,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,"10,413",MATIC,,2021-06-29 21:20:43
1,Uniswap,2h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"49,751",USDC,🏦 🤖 Uniswap v2 Pool: USDC-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,22,WETH,,2021-06-29 21:20:43
2,SushiSwap,2h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,36,COMP,🏦 🤖 Sushiswap Pool: COMP-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5.02,WETH,,2021-06-29 21:20:43
3,Uniswap,2h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,33,COMP,🏦 🤖 Uniswap v2 Pool: COMP-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4.68,WETH,,2021-06-29 21:20:43
4,Uniswap,2h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"31,248",USDC,🏦 🤖 Uniswap v3 Pool: USDC-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14,WETH,,2021-06-29 21:20:43
5,0x,3h ago,Dex Trader,0x209f045ec63fd2befe0396a61a98712499d24d97,"3,496",DAI,🤓 🤖 Wintermute,0xdac17f958d2ee523a2206206994597c13d831ec7,"3,497",USDT,,2021-06-29 21:20:43
6,SushiSwap,3h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,35,COMP,🏦 🤖 Sushiswap Pool: COMP-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4.9,WETH,,2021-06-29 21:20:43
7,SushiSwap,3h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,44,COMP,🏦 🤖 Sushiswap Pool: COMP-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,6.21,WETH,,2021-06-29 21:20:43
8,Uniswap,3h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"22,213",MATIC,🏦 🤖 Uniswap v3 Pool: MATIC-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,12,WETH,,2021-06-29 21:20:43
9,SushiSwap,4h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"3,174",SRM,🏦 🤖 Sushiswap Pool: SRM-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4.72,WETH,,2021-06-29 21:20:43
10,SushiSwap,4h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,36,COMP,🏦 🤖 Sushiswap Pool: COMP-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5.23,WETH,,2021-06-29 21:20:43
11,Uniswap,5h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"12,050",USDC,🏦 🤖 Uniswap v3 Pool: USDC-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5.41,WETH,,2021-06-29 21:20:43
12,Uniswap,5h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"18,641",MATIC,🏦 🤖 Uniswap v3 Pool: MATIC-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,10,WETH,,2021-06-29 21:20:43
13,Uniswap,6h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,14,WETH,🏦 🤖 Uniswap v3 Pool: USDC-WETH,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"30,814",USDC,,2021-06-29 21:20:43
14,SushiSwap,6h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,8.89,WETH,🏦 🤖 Sushiswap Pool: COMP-WETH,0xc00e94cb662c3520282e6f5717214004a7f26888,60,COMP,,2021-06-29 21:20:43
15,Uniswap,6h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"22,144",MATIC,🏦 🤖 Uniswap v3 Pool: MATIC-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,12,WETH,,2021-06-29 21:20:43
16,Uniswap,6h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,.3101,YFI,🏦 🤖 Uniswap v3 Pool: YFI-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4.73,WETH,,2021-06-29 21:20:43
17,SushiSwap,8h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"134,581",DAI,🏦 🤖 Sushiswap Pool: DAI-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,61,WETH,,2021-06-29 21:20:43
18,Uniswap,8h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"34,202",USDC,🏦 🤖 Uniswap v3 Pool: USDC-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,15,WETH,,2021-06-29 21:20:43
19,Uniswap,8h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,6.94,WETH,🏦 🤖 Uniswap v3 Pool: MATIC-WETH,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,"12,392",MATIC,,2021-06-29 21:20:43
20,Uniswap,8h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,5.25,WETH,🏦 🤖 Uniswap v2 Pool: RAMP-WETH,0x33d0568941c0c64ff7e0fb4fba0b11bd37deed9f,"65,847",RAMP,,2021-06-29 21:20:43
21,Uniswap,9h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,12,WETH,🏦 🤖 Uniswap v3 Pool: MATIC-WETH,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,"21,896",MATIC,,2021-06-29 21:20:43
22,Uniswap,10h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"49,986",USDC,🏦 🤖 Uniswap v2 Pool: USDC-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,23,WETH,,2021-06-29 21:20:43
23,Uniswap,11h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,6.75,WETH,🏦 🤖 Uniswap v3 Pool: MATIC-WETH,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,"12,566",MATIC,,2021-06-29 21:20:43
24,Uniswap,11h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,49,WETH,🏦 🤖 Uniswap v2 Pool: USDC-WETH,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"105,167",USDC,,2021-06-29 21:20:43
25,Uniswap,11h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,6.12,WETH,🏦 🤖 Uniswap v3 Pool: MATIC-WETH,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,"11,436",MATIC,,2021-06-29 21:20:43
26,Uniswap,12h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,.4628,YFI,🏦 🤖 Uniswap v3 Pool: YFI-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,7.05,WETH,,2021-06-29 21:20:43
27,Uniswap,14h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,15,WETH,🏦 🤖 Uniswap v3 Pool: USDC-WETH,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"30,953",USDC,,2021-06-29 21:20:43
28,Uniswap,14h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,7.29,WETH,🏦 🤖 Uniswap v3 Pool: YFI-WETH,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,.4779,YFI,,2021-06-29 21:20:43
0,Uniswap,58m ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,26,WETH,🏦 🤖 Uniswap v2 Pool: USDC-WETH,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"58,184",USDC,,2021-06-29 21:51:16
1,Uniswap,1h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,5.67,WETH,🏦 🤖 Uniswap v3 Pool: MATIC-WETH,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,"10,413",MATIC,,2021-06-29 21:51:16
2,Uniswap,3h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"49,751",USDC,🏦 🤖 Uniswap v2 Pool: USDC-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,22,WETH,,2021-06-29 21:51:16
3,SushiSwap,3h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,36,COMP,🏦 🤖 Sushiswap Pool: COMP-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5.02,WETH,,2021-06-29 21:51:16
4,Uniswap,3h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,33,COMP,🏦 🤖 Uniswap v2 Pool: COMP-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4.68,WETH,,2021-06-29 21:51:16
5,Uniswap,3h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"31,248",USDC,🏦 🤖 Uniswap v3 Pool: USDC-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14,WETH,,2021-06-29 21:51:16
6,0x,3h ago,Dex Trader,0x209f045ec63fd2befe0396a61a98712499d24d97,"3,496",DAI,🤓 🤖 Wintermute,0xdac17f958d2ee523a2206206994597c13d831ec7,"3,497",USDT,,2021-06-29 21:51:16
7,SushiSwap,4h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,35,COMP,🏦 🤖 Sushiswap Pool: COMP-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4.9,WETH,,2021-06-29 21:51:16
8,SushiSwap,4h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,44,COMP,🏦 🤖 Sushiswap Pool: COMP-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,6.21,WETH,,2021-06-29 21:51:16
9,Uniswap,4h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"22,213",MATIC,🏦 🤖 Uniswap v3 Pool: MATIC-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,12,WETH,,2021-06-29 21:51:16
10,SushiSwap,4h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"3,174",SRM,🏦 🤖 Sushiswap Pool: SRM-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4.72,WETH,,2021-06-29 21:51:16
11,SushiSwap,4h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,36,COMP,🏦 🤖 Sushiswap Pool: COMP-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5.23,WETH,,2021-06-29 21:51:16
12,Uniswap,5h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"12,050",USDC,🏦 🤖 Uniswap v3 Pool: USDC-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5.41,WETH,,2021-06-29 21:51:16
13,Uniswap,6h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"18,641",MATIC,🏦 🤖 Uniswap v3 Pool: MATIC-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,10,WETH,,2021-06-29 21:51:16
14,Uniswap,6h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,14,WETH,🏦 🤖 Uniswap v3 Pool: USDC-WETH,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"30,814",USDC,,2021-06-29 21:51:16
15,SushiSwap,7h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,8.89,WETH,🏦 🤖 Sushiswap Pool: COMP-WETH,0xc00e94cb662c3520282e6f5717214004a7f26888,60,COMP,,2021-06-29 21:51:16
16,Uniswap,7h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"22,144",MATIC,🏦 🤖 Uniswap v3 Pool: MATIC-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,12,WETH,,2021-06-29 21:51:16
17,Uniswap,7h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,.3101,YFI,🏦 🤖 Uniswap v3 Pool: YFI-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4.73,WETH,,2021-06-29 21:51:16
